Id,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageType_NoNull,GarageYrBlt_NoNull,MasVnrArea_NoNull,LotFrontage_capped,LotArea_capped,TotalBsmtSF_capped,GrLivArea_capped,GarageArea_capped,1stFlrSF_capped
1343,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1284,GasA,Ex,Y,SBrkr,885,0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,RFn,2,TA,TA,Y,192,87,0,0,0,0,8,2007,WD,Normal,228500,Attchd,2002.0,149.0,,9375.0,1284.0,2169.0,647.0,1284.0
1344,50,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,TA,TA,BrkTil,TA,TA,No,TA,0,Unf,0,896,GasA,Gd,Y,SBrkr,741,0,0,0,1,1,3,1,TA,9,Typ,1,TA,Unf,2,Fa,Fa,Y,0,0,0,0,0,0,3,2009,WD,Normal,177000,Detchd,1929.0,0.0,57.0,7558.0,896.0,1913.0,342.0,1172.0
1345,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,728,GasA,Ex,Y,SBrkr,728,0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Fin,2,TA,TA,Y,0,0,0,0,0,0,7,2007,New,Partial,155835,Attchd,2006.0,0.0,85.0,11103.0,728.0,1456.0,440.0,728.0
1346,30,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,TA,TA,PConc,TA,TA,No,TA,250,Unf,0,710,GasA,Gd,Y,FuseA,0,0,0,0,1,0,2,1,Fa,5,Typ,0,None,Unf,1,TA,TA,Y,0,0,168,0,0,0,7,2007,WD,Normal,108500,Detchd,1997.0,0.0,50.0,6000.0,960.0,960.0,308.0,960.0
1347,20,RL,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,TA,TA,CBlock,TA,TA,No,TA,297,Rec,68,1203,GasA,TA,Y,SBrkr,0,0,0,0,2,0,3,1,TA,9,Typ,1,Gd,RFn,2,Gd,TA,Y,0,80,0,290,0,0,6,2006,WD,Normal,262500,Attchd,1968.0,0.0,,20781.0,1568.0,2156.0,508.0,2129.096057431453
1348,20,RL,Pave,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Gd,Ex,80,Unf,0,1652,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Fin,3,TA,TA,Y,0,0,0,0,0,0,5,2007,New,Partial,283463,Attchd,2006.0,100.0,93.0,15306.0,1732.0,1776.0,712.0,1776.0
1349,20,RL,Pave,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,Gd,1443,Unf,0,39,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,5,Typ,1,Fa,RFn,2,TA,TA,Y,402,25,0,0,0,0,8,2007,WD,Normal,215000,Attchd,1998.0,0.0,,16196.0,1482.0,1494.0,514.0,1494.0
1350,70,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,TA,Gd,BrkTil,TA,Fa,No,TA,259,Unf,0,425,OthW,Fa,N,SBrkr,1215,205,0,0,2,0,4,1,TA,8,Typ,0,None,NoGarage,0,NoGarage,NoGarage,Y,0,54,20,0,0,0,12,2008,WD,Normal,122000,None,2005.0,0.0,50.0,5250.0,684.0,2358.0,0.0,938.0
1351,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,500,Unf,0,748,GasA,TA,Y,SBrkr,1296,0,1,1,2,2,6,2,TA,12,Typ,0,None,Unf,4,TA,TA,Y,0,0,0,0,0,0,8,2009,WD,Normal,200000,Detchd,1969.0,368.0,91.0,11643.0,1248.0,2634.0,968.0,1338.0
1352,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,319,Unf,0,539,GasA,Ex,Y,SBrkr,858,0,0,0,1,1,4,1,TA,8,Typ,1,Gd,Fin,2,TA,TA,Y,0,84,0,0,120,0,3,2008,WD,Normal,171000,Attchd,1962.0,318.0,70.0,9247.0,858.0,1716.0,490.0,858.0
1353,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,BrkTil,TA,TA,No,TA,0,Unf,0,698,GasA,TA,Y,SBrkr,390,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,2,TA,TA,N,210,0,0,0,0,0,7,2009,WD,Normal,134900,Detchd,1999.0,0.0,50.0,6000.0,698.0,1176.0,624.0,786.0
1354,50,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,816,Unf,0,1217,GasA,Ex,Y,SBrkr,1185,0,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Fin,3,TA,TA,Y,283,86,0,0,0,0,3,2010,WD,Normal,410000,Attchd,1996.0,579.0,56.0,14720.0,2033.0,2829.1646571881433,666.0,2053.0
1355,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,735,Unf,0,257,GasA,Ex,Y,SBrkr,873,0,1,0,2,1,3,1,Gd,7,Typ,1,TA,RFn,3,TA,TA,Y,0,184,0,0,0,0,6,2008,WD,Normal,235000,Attchd,2000.0,0.0,,10316.0,992.0,1865.0,839.0,992.0
1356,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,570,GasA,Gd,Y,SBrkr,698,0,0,0,3,0,4,1,Gd,8,Typ,1,TA,RFn,2,TA,TA,Y,0,98,0,0,0,0,9,2006,WD,Normal,170000,Attchd,1968.0,143.0,102.0,10192.0,570.0,1920.0,487.0,1222.0
1357,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,340,Unf,0,524,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,5,Typ,0,None,RFn,1,TA,TA,Y,0,0,0,0,0,0,10,2008,WD,Normal,110000,Attchd,1966.0,65.0,,9477.0,864.0,892.0,264.0,892.0
1358,20,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,TA,734,Unf,0,344,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,3,1,TA,6,Typ,1,Fa,Fin,2,TA,TA,Y,0,0,0,0,0,0,4,2010,WD,Normal,149900,Attchd,1971.0,0.0,,12537.0,1078.0,1078.0,500.0,1078.0
1359,160,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,Gd,378,Unf,0,378,GasA,Ex,Y,SBrkr,804,0,0,0,2,1,3,1,Gd,5,Typ,0,None,Unf,2,TA,TA,Y,0,32,0,0,0,0,6,2010,WD,Normal,177500,Detchd,2000.0,216.0,,2117.0,756.0,1573.0,440.0,769.0
1360,20,RL,Pave,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,Ex,1447,Unf,0,533,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Fin,3,TA,TA,Y,194,45,0,0,0,0,9,2006,WD,Normal,315000,Attchd,2004.0,66.0,129.0,16737.0,1980.0,1980.0,770.0,1980.0
1361,70,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,TA,TA,BrkTil,TA,Fa,No,TA,0,Unf,0,612,GasA,Ex,Y,SBrkr,1611,0,0,0,3,1,4,1,TA,8,Typ,0,None,RFn,2,TA,TA,Y,183,0,301,0,0,0,5,2008,WD,Normal,189000,BuiltIn,1998.0,0.0,51.0,9842.0,612.0,2601.0,621.0,990.0
1362,20,RL,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,Ex,1274,Unf,0,256,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Fin,2,TA,TA,Y,168,36,0,0,0,0,6,2009,WD,Normal,260000,Attchd,2005.0,16.0,124.0,16158.0,1530.0,1530.0,430.0,1530.0
1363,50,RL,Pave,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,TA,Fa,No,TA,0,Unf,0,715,GasA,Gd,Y,SBrkr,457,0,0,0,2,0,4,1,TA,7,Typ,1,Gd,Unf,1,TA,TA,Y,55,0,0,0,0,0,6,2009,WD,Normal,104900,Attchd,1920.0,0.0,,12513.0,715.0,1738.0,368.0,1281.0
1364,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,616,GasA,Ex,Y,SBrkr,796,0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Fin,2,TA,TA,Y,0,36,0,0,0,0,3,2007,New,Partial,156932,BuiltIn,2007.0,0.0,73.0,8499.0,616.0,1412.0,432.0,616.0
1365,160,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,600,GasA,Ex,Y,SBrkr,600,80,0,0,2,1,2,1,Gd,4,Typ,0,None,RFn,2,TA,TA,Y,0,166,0,0,0,0,4,2006,WD,Abnorml,144152,Detchd,2005.0,0.0,30.0,3180.0,600.0,1200.0,480.0,520.0
1366,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,533,Unf,0,281,GasA,Ex,Y,SBrkr,860,0,1,0,2,1,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,0,96,0,0,0,0,1,2010,WD,Normal,216000,Attchd,2000.0,0.0,,7500.0,814.0,1674.0,663.0,814.0
1367,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,633,Unf,0,240,GasA,Ex,Y,SBrkr,908,0,1,0,2,1,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,0,88,0,0,0,0,6,2008,WD,Abnorml,193000,Attchd,1999.0,158.0,68.0,9179.0,873.0,1790.0,588.0,882.0
1368,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,TA,TA,PConc,TA,TA,No,TA,548,Rec,173,36,GasA,Ex,Y,SBrkr,550,0,0,0,2,0,4,1,TA,6,Typ,1,TA,RFn,1,TA,TA,Y,104,26,0,0,0,0,7,2006,WD,Normal,127000,Attchd,1977.0,0.0,41.0,2665.0,757.0,1475.0,336.0,925.0
1369,120,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,685,Unf,0,163,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,1,1,Gd,4,Typ,0,None,Fin,2,TA,TA,Y,140,0,0,0,0,0,6,2009,WD,Normal,144000,Attchd,2003.0,170.0,,4435.0,848.0,848.0,420.0,848.0
1370,20,RL,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,370,GLQ,972,315,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,8,Typ,1,TA,Fin,2,TA,TA,Y,0,262,0,0,0,0,5,2010,WD,Normal,232000,Attchd,2003.0,171.0,48.0,10635.0,1657.0,1668.0,502.0,1668.0
1371,50,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,Fa,TA,PConc,TA,TA,No,TA,315,Rec,105,420,GasA,Ex,Y,SBrkr,534,0,0,0,1,0,2,1,TA,6,Typ,0,None,Fin,1,TA,TA,Y,0,0,198,0,0,0,10,2009,WD,Normal,105000,Detchd,1967.0,0.0,90.0,5400.0,840.0,1374.0,338.0,840.0
1372,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,Av,TA,831,Unf,0,161,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,3,1,Gd,8,Typ,1,TA,RFn,1,TA,TA,Y,0,28,0,0,178,0,10,2008,WD,Normal,165500,BuiltIn,1955.0,0.0,80.0,9600.0,992.0,1661.0,377.0,1661.0
1373,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,Gd,975,Unf,0,133,GasA,Ex,Y,SBrkr,989,0,1,0,2,1,3,1,Gd,8,Typ,1,TA,RFn,2,TA,TA,Y,253,170,0,0,0,0,6,2006,WD,Normal,274300,Detchd,1998.0,0.0,75.0,9750.0,1108.0,2097.0,583.0,1108.0
1374,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,Ex,1282,Unf,0,1351,GasA,Ex,Y,SBrkr,0,0,1,0,2,1,2,1,Ex,8,Typ,2,Gd,RFn,3,TA,TA,Y,314,140,0,0,0,0,3,2007,WD,Normal,466500,Attchd,2001.0,705.0,,11400.0,2154.1927632034713,2633.0,804.0,2129.096057431453
1375,60,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,1026,GasA,Ex,Y,SBrkr,932,0,0,0,2,1,3,1,Gd,9,Typ,1,Gd,Fin,3,TA,TA,Y,154,210,0,0,0,0,7,2008,WD,Normal,250000,Attchd,2005.0,0.0,85.0,10625.0,1026.0,1958.0,936.0,1026.0
1376,20,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Gd,Gd,0,Unf,0,1571,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Fin,3,TA,TA,Y,100,36,0,0,0,0,12,2007,New,Partial,239000,Attchd,2007.0,80.0,89.0,10991.0,1571.0,1571.0,722.0,1571.0
1377,30,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Gd,TA,Mn,Gd,384,Unf,0,384,GasA,TA,N,SBrkr,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,Fa,TA,Y,0,141,0,0,0,0,4,2008,WD,Normal,91000,Detchd,1925.0,0.0,52.0,6292.0,768.0,790.0,160.0,790.0
1378,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,TA,408,BLQ,420,156,GasA,Ex,Y,SBrkr,620,0,0,0,2,0,3,1,TA,6,Min2,0,None,Unf,2,TA,TA,Y,0,68,0,0,0,0,7,2009,WD,Normal,117000,Detchd,1977.0,0.0,60.0,10998.0,984.0,1604.0,660.0,984.0
1379,160,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,Fa,No,TA,309,Unf,0,174,GasA,TA,Y,SBrkr,504,0,0,0,1,1,2,1,TA,5,Typ,0,None,Unf,1,TA,TA,Y,72,0,0,0,0,0,6,2006,WD,Normal,83000,Detchd,1973.0,408.0,21.0,1953.0,483.0,987.0,264.0,483.0
1380,80,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,384,GasA,Gd,Y,SBrkr,640,0,0,0,2,1,3,1,Gd,7,Typ,0,None,Fin,2,TA,TA,Y,100,0,0,0,0,0,5,2008,WD,Normal,167500,BuiltIn,2007.0,0.0,73.0,9735.0,384.0,1394.0,400.0,754.0
1381,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,TA,Fa,BrkTil,TA,Fa,No,TA,203,Unf,0,661,GasA,TA,N,FuseF,0,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,1,TA,Fa,Y,0,0,96,0,0,0,6,2010,WD,Normal,58500,Detchd,1938.0,0.0,45.0,8212.0,864.0,864.0,200.0,864.0
1382,20,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,TA,TA,CBlock,TA,TA,Mn,TA,865,Unf,0,340,GasA,Ex,Y,SBrkr,0,0,0,0,2,1,4,1,TA,7,Typ,2,Gd,Fin,2,TA,TA,Y,0,42,0,0,0,0,5,2008,WD,Normal,237500,Attchd,1970.0,0.0,,12925.0,1205.0,2117.0,550.0,2117.0
1383,70,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,TA,No,Fa,0,Unf,0,596,GasA,Ex,Y,SBrkr,764,0,1,0,1,1,4,1,Gd,8,Typ,0,None,Unf,2,TA,TA,N,36,0,221,0,0,0,10,2006,WD,Normal,157000,Detchd,1989.0,0.0,60.0,7200.0,596.0,1762.0,576.0,998.0
1384,30,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,TA,No,TA,0,Unf,0,816,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,7,Typ,0,None,Unf,2,TA,TA,N,0,0,112,0,0,0,8,2007,WD,Normal,112000,Attchd,2007.0,0.0,,25339.0,816.0,1416.0,576.0,1416.0
1385,50,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,TA,TA,BrkTil,TA,TA,Mn,TA,204,Unf,0,356,GasA,TA,Y,SBrkr,560,0,0,0,1,0,2,1,TA,6,Typ,0,None,Unf,1,TA,TA,P,0,0,0,0,0,0,10,2009,WD,Normal,105000,Detchd,1939.0,0.0,60.0,9060.0,560.0,1258.0,280.0,698.0
1386,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,TA,Gd,BrkTil,TA,TA,No,TA,735,Unf,0,61,GasA,Gd,Y,SBrkr,358,0,1,0,1,0,3,1,Gd,7,Typ,0,None,Unf,1,TA,TA,N,0,96,0,0,0,0,5,2010,WD,Normal,125500,Detchd,1922.0,0.0,40.0,5436.0,796.0,1154.0,240.0,796.0
1387,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,No,Gd,790,LwQ,469,133,GasA,TA,Y,SBrkr,1392,0,1,0,3,1,5,1,Gd,12,Typ,2,TA,RFn,2,TA,TA,Y,0,112,0,0,440,2000,7,2006,WD,Normal,250000,Attchd,1978.0,184.0,80.0,16692.0,1392.0,2784.0,564.0,1392.0
1388,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,TA,Gd,BrkTil,TA,TA,No,TA,168,LwQ,546,0,GasW,TA,N,SBrkr,862,0,0,0,2,0,5,1,Gd,10,Typ,1,Gd,Unf,1,TA,TA,Y,88,15,0,0,0,0,8,2007,CWD,Family,136000,Detchd,1916.0,0.0,60.0,8520.0,714.0,2526.0,216.0,1664.0
1389,20,RL,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,Ex,1320,Unf,0,426,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Ex,7,Typ,2,Gd,Fin,3,TA,TA,Y,201,39,0,0,0,0,10,2009,WD,Normal,377500,Attchd,2006.0,160.0,42.0,14892.0,1746.0,1746.0,758.0,1746.0
1390,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,TA,Gd,No,TA,375,Unf,0,360,GasA,Ex,Y,SBrkr,349,0,0,1,1,0,3,1,TA,6,Typ,1,Gd,Unf,2,TA,TA,Y,0,0,0,0,0,0,3,2007,WD,Normal,131000,Detchd,2003.0,0.0,60.0,6000.0,735.0,1218.0,440.0,869.0
1391,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,1400,Unf,0,125,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,6,Typ,0,None,RFn,2,TA,TA,Y,219,36,0,0,0,0,9,2006,WD,Normal,235000,Attchd,2000.0,244.0,70.0,9100.0,1525.0,1525.0,541.0,1525.0
1392,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,1584,GasA,TA,Y,SBrkr,0,0,0,0,2,0,4,2,TA,8,Mod,0,None,Unf,3,TA,TA,Y,0,152,0,0,0,0,4,2009,WD,Normal,124000,Detchd,1967.0,0.0,65.0,8944.0,1584.0,1584.0,792.0,1584.0
1393,85,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,TA,769,Unf,0,95,GasA,TA,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,1,Po,RFn,1,TA,TA,Y,175,144,0,0,0,0,12,2006,WD,Normal,123000,Attchd,1967.0,0.0,68.0,7838.0,864.0,900.0,288.0,900.0
1394,190,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,Fa,TA,No,Fa,0,Unf,0,482,GasA,Ex,N,SBrkr,691,0,0,0,2,0,3,2,TA,7,Typ,1,TA,Unf,2,Gd,TA,Y,0,25,212,0,0,0,4,2008,WD,Normal,163000,Detchd,2003.0,0.0,60.0,10800.0,482.0,1912.0,672.0,1221.0
